,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
197,197,100197,Programs/35/35730/A35730/PM-0806/A35730-25.wav,8,20,20,20,14
198,198,100198,Programs/80/80937/A80937/PM-0911/A80937-32.wav,8,9,15,14,8
199,199,100199,Programs/18/18491/A18491/PM-1908/A18491-017.wav,8,15,15,13,4
200,200,100200,Programs/63/63076/A63076/PM-0904/A63076-23.wav,8,3,1,4,2
201,201,100201,Programs/66/66182/A66182/PM-1902/A66182-010-Hinh_9.wav,8,0,12,2,0
202,202,100202,Programs/80/80648/A80648/PM-1711/A80648-002.wav,8,26,26,19,8
203,203,100203,Programs/80/80938/A80938/PM-0911/A80938-04.wav,8,3,12,8,2
204,204,100204,Programs/80/80938/A80938/PM-0911/A80938-06.wav,8,3,13,10,1
205,205,100205,Programs/80/80648/A80648/PM-1711/A80648-010.wav,8,28,28,15,3
206,206,100206,vox_grn/Audio_MP3/66/66177/Roglai Southern Laq hmoq hadiuq 3 017 Rup 16 Anaq avo kadoc motai 66177.mp3,8,6,14,9,0
207,207,100207,Programs/80/80937/A80937/PM-0911/A80937-22.wav,8,8,11,11,7
208,208,100208,Programs/35/35730/A35730/PM-0806/A35730-16.wav,8,13,15,15,13
209,209,100209,Programs/63/63447/A63447/PM-2005/A63447-021.wav,8,13,15,15,6
210,210,100210,Programs/63/63448/A63448/PM-1602/A63448-002.wav,8,40,40,26,11
211,211,100211,Programs/80/80111/A80111/PM-1202-DJ/A80111-10.wav,8,19,20,20,15
212,212,100212,Programs/62/62483/A62483/PM/A62483-33.wav,8,16,18,18,6
213,213,100213,Programs/74/74535/A74535/PM-1201/A74535-008.wav,8,16,17,15,10
214,214,100214,Programs/18/18361/A18361/PM-1107-DJ/A18361-36.wav,8,12,14,14,10
215,215,100215,Programs/35/35171/A35171/PM-2005/A35171-016.wav,8,9,13,12,10
216,216,100216,Programs/35/35171/A35171/PM-2005/A35171-018.wav,8,8,12,12,4
217,217,100217,Programs/64/64256/A64256/PM-1510/A64256-32.wav,8,11,14,14,10
218,218,100218,Programs/35/35171/A35171/PM-2005/A35171-019.wav,8,10,11,13,4
219,219,100219,Programs/74/74541/A74541/PM-1408/A74541-013.wav,8,12,12,12,9
220,220,100220,Programs/08/08060/A08060/PM-Copy-2103/A08060-001.wav,8,48,51,44,33
221,221,100221,Programs/34/34970/A34970/From_CM/C34970A Region 00_11_57_184 to 00_13_17_823 (11 _ 12).wav,8,15,17,16,12
222,222,100222,Programs/74/74541/A74541/PM-1408/A74541-008.wav,8,13,14,9,3
223,223,100223,Programs/74/74541/A74541/PM-1408/A74541-007.wav,8,12,12,10,5
224,224,100224,Programs/74/74541/A74541/PM-1408/A74541-003.wav,8,12,13,11,4
225,225,100225,Programs/18/18361/A18361/PM-1107-DJ/A18361-25.wav,8,14,17,17,12
226,226,100226,Programs/34/34970/A34970/From_CM/C34970A Region 00_14_34_837 to 00_15_47_529 (13 _ 14).wav,8,13,15,13,12
227,227,100227,Programs/64/64256/A64256/PM-1510/A64256-36.wav,8,11,15,14,12
228,228,100228,Programs/34/34970/A34970/From_CM/C34970B Region 00_06_42_666 to 00_07_50_378 (07 _ 08).wav,8,14,15,14,9
229,229,100229,Programs/34/34961/A34961/From_CM/C34961A Region 00_09_49_824 to 00_11_05_087 (08 _ 09).wav,8,15,17,17,10
230,230,100230,Programs/82/82329/A82329/PM-1102-DJ/A82329-08.wav,8,18,18,15,9
231,231,100231,Programs/81/81749/A81749/PM-1202-DJ/A81749-05.wav,8,14,16,13,11
232,232,100232,Programs/82/82325/A82325/PM-1102-DJ/A82325-07.wav,8,11,14,13,4
233,233,100233,Programs/82/82325/A82325/PM-1102-DJ/A82325-08.wav,8,12,13,11,3
234,234,100234,Programs/82/82325/A82325/PM-1102-DJ/A82325-10.wav,8,14,14,14,7
235,235,100235,Programs/81/81749/A81749/PM-1202-DJ/A81749-09.wav,8,18,20,19,14
236,236,100236,Programs/75/75268/A75268/PM-1112/A75268-031.wav,8,6,14,10,1
237,237,100237,Programs/34/34970/A34970/From_CM/C34970B Region 00_09_39_008 to 00_10_44_970 (10 _ 11).wav,8,12,13,14,10
238,238,100238,Programs/18/18361/A18361/PM-1107-DJ/A18361-12.wav,8,13,16,15,7
239,239,100239,Programs/82/82331/A82331/PM-1102-DJ/A82331-12.wav,8,19,19,18,10
240,240,100240,Programs/82/82331/A82331/PM-1102-DJ/A82331-11.wav,8,16,15,13,4
241,241,100241,Programs/82/82331/A82331/PM-1102-DJ/A82331-08.wav,8,13,14,12,6
242,242,100242,Programs/34/34961/A34961/From_CM/C34961A Region 00_16_57_941 to 00_18_20_458 (13 _ 14).wav,8,18,17,14,10
243,243,100243,Programs/35/35171/A35171/PM-2005/A35171-007.wav,8,12,13,13,6
244,244,100244,Programs/00/00610/A00610/From_CM/C00610B-03.wav,8,31,30,23,14
245,245,100245,Programs/18/18361/A18361/PM-1107-DJ/A18361-07.wav,8,10,13,10,8
246,246,100246,Programs/74/74541/A74541/PM-1408/A74541-044.wav,8,14,13,14,5
247,247,100247,Programs/74/74544/A74544/From_CM/74544022.wav,8,8,6,6,5
248,248,100248,Programs/82/82326/A82326/PM-1102-DJ/A82326-02.wav,8,12,16,14,8
249,249,100249,Programs/74/74544/A74544/From_CM/74544007.wav,8,4,11,5,2
250,250,100250,Programs/34/34951/A34951/From_CM-2/A34951-10.wav,8,12,15,15,9
251,251,100251,Programs/62/62660/A62660/PM/A62660-02.wav,8,5,15,13,4
252,252,100252,Programs/74/74543/A74543/MM/A74543-07.wav,8,16,17,17,10
253,253,100253,Programs/34/34951/A34951/From_CM-2/A34951-17.wav,8,8,15,15,11
254,254,100254,Programs/32/32861/A32861/PM-0304/A32861-016.wav,8,7,14,12,9
255,255,100255,Programs/32/32861/A32861/PM-0304/A32861-017.wav,8,8,15,16,12
256,256,100256,Programs/82/82322/A82322/PM-1102-DJ/A82322-05.wav,8,19,19,16,9
257,257,100257,Programs/34/34950/A34950/From_CM/C34950A Region 00_03_47_157 to 00_04_50_645 (05 _ 06).wav,8,14,14,15,13
258,258,100258,Programs/64/64204/A64204/PM-1309/A64204-12.wav,8,37,31,16,8
259,259,100259,Programs/74/74541/A74541/PM-1408/A74541-043.wav,8,12,11,11,5
260,260,100260,Programs/74/74541/A74541/PM-1408/A74541-045.wav,8,14,14,15,6
