,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
170,170,170,Programs/04/04350/A04350/From_CM/C04350B Region 00_15_48_885 to 00_17_44_137 (05 _ 06).wav,14,0,0,0,0
171,171,171,Programs/20/20880/A20880/From_CM/C20880A Region 00_00_00_000 to 00_00_40_554 (01 _ 02).wav,14,0,0,2,2
172,172,172,Programs/07/07540/A07540/From_CM_au/A07540-01.wav,14,0,0,0,0
173,173,173,Programs/02/02631/A02631/From_CM_au/A02631-11.wav,14,1,0,0,0
174,174,174,Programs/62/62806/A62806/PM-0806/A62806-41.wav,14,0,0,0,0
175,175,175,Programs/07/07541/A07541/MM/A07541-17.wav,14,0,0,0,0
176,176,176,Programs/75/75064/A75064/0711/A75064-03.wav,14,0,0,0,0
177,177,177,Programs/80/80490/A80490/From_CM/A80490-16.wav,13,2,1,0,0
178,178,178,Programs/21/21440/A21440/From_CM/C21440A Region 00_05_42_197 to 00_06_30_943 (05 _ 06).wav,13,1,0,0,0
179,179,179,Programs/80/80349/A80349/MM/A80349-13.wav,13,0,0,0,0
180,180,180,Programs/26/26060/A26060/From_CM/C26060A Region 00_00_00_000 to 00_04_16_106 (01 _ 02).wav,13,0,0,0,0
181,181,181,Programs/23/23830/A23830/PM-0902/A23830-05.wav,13,0,0,0,0
182,182,182,Programs/29/29811/A29811/From_CM/C29811B Region 00_20_59_818 to 00_21_55_029 (05 _ 06).wav,13,5,1,0,0
183,183,183,Programs/23/23271/A23271/MM-0812/A23271-18.wav,12,0,0,0,0
184,184,184,Programs/80/80349/A80349/MM/A80349-08.wav,12,0,0,0,0
185,185,185,Programs/75/75064/A75064/0711/A75064-01.wav,12,0,0,0,0
186,186,186,Programs/03/03820/A03820/From_CM/C03820B-06.wav,12,0,0,0,0
187,187,187,Programs/80/80205/A80205/PM-9608/A80205-10.wav,12,0,0,0,0
188,188,188,Programs/15/15650/A15650/From_CM/C15650A Region 00_21_47_989 to 00_22_35_.wav,12,2,4,2,1
189,189,189,Programs/27/27290/A27290/PM-1111/A27290-1111-43.wav,12,0,0,0,0
190,190,190,Programs/14/14960/A14960/From_CM/C14960A Region 00_28_59_252 to 00_30_24_577 (05 _ .wav,12,0,0,0,0
191,191,191,Programs/25/25410/A25410/From_CM/C25410A(11).wav,12,0,0,0,0
192,192,192,Programs/23/23271/A23271/MM-0812/A23271-14.wav,12,1,1,1,0
193,193,193,Programs/62/62428/A62428/PM/A62428-43.wav,12,0,0,0,0
194,194,194,Programs/32/32531/A32531/PM/A32531-01.wav,11,0,0,0,0
195,195,195,Programs/23/23271/A23271/MM-0812/A23271-05.wav,11,4,7,3,1
196,196,196,Programs/23/23271/A23271/MM-0812/A23271-16.wav,11,0,0,0,0
197,197,197,Programs/80/80204/A80204/PM-9608/A80204-08.wav,11,0,0,0,0
198,198,198,Programs/25/25981/A25981/From_CM/C25981A(13).wav,11,0,0,0,0
199,199,199,Programs/80/80421/A80421/From_CM/A80421-14.wav,11,0,3,2,0
200,200,200,Programs/29/29811/A29811/From_CM/C29811A Region 00_00_00_000 to 00_01_55_498 (01 _ 02).wav,11,0,0,0,0
201,201,201,Programs/17/17440/A17440/From_CM/C17440A Region 00_00_00_000 to 00_00_36_351 (01 _ 03).wav,11,3,0,0,0
202,202,202,Programs/23/23271/A23271/MM-0812/A23271-07.wav,11,1,1,0,0
